time,t_rel,lx,lx_smooth
2026-08-12 20:15:23.445706,3664.805,1187.663,1187.663
2026-08-12 20:15:24.445706,3665.805,1186.043,1186.043
2026-08-12 20:15:25.445706,3666.805,1184.288,1184.625
2026-08-12 20:15:26.445706,3667.805,1184.625,1184.288
2026-08-12 20:15:27.445706,3668.805,1180.845,1180.845
2026-08-12 20:15:28.445706,3669.805,1180.710,1180.710
2026-08-12 20:15:29.445706,3670.805,1175.513,1175.513
2026-08-12 20:15:30.445706,3671.805,1173.015,1175.445
2026-08-12 20:15:31.445706,3672.805,1170.180,1173.015
2026-08-12 20:15:32.445706,3673.805,1166.873,1170.180
2026-08-12 20:15:33.445706,3674.805,1175.445,1166.873
2026-08-12 20:15:34.445706,3675.805,1165.118,1165.118
2026-08-12 20:15:35.445706,3676.805,1163.633,1163.903
2026-08-12 20:15:36.445706,3677.805,1163.903,1163.633
2026-08-12 20:15:37.445706,3678.805,1162.418,1162.418
2026-08-12 20:15:38.445706,3679.805,1155.330,1159.785
2026-08-12 20:15:39.445706,3680.805,1159.785,1158.503
2026-08-12 20:15:40.445706,3681.805,1158.503,1155.330
2026-08-12 20:15:41.445706,3682.805,1149.525,1152.833
2026-08-12 20:15:42.445706,3683.805,1152.833,1150.943
2026-08-12 20:15:43.445706,3684.805,1145.745,1150.200
2026-08-12 20:15:44.445706,3685.805,1150.200,1149.525
2026-08-12 20:15:45.445706,3686.805,1150.943,1145.745
2026-08-12 20:15:46.445706,3687.805,1145.677,1145.677
2026-08-12 20:15:47.445706,3688.805,1142.910,1142.910
2026-08-12 20:15:48.445706,3689.805,1141.425,1141.965
2026-08-12 20:15:49.445706,3690.805,1141.965,1141.425
2026-08-12 20:15:50.445706,3691.805,1138.185,1138.185
2026-08-12 20:15:51.445706,3692.805,1136.903,1136.903
2026-08-12 20:15:52.445706,3693.805,1134.608,1134.608
2026-08-12 20:15:53.445706,3694.805,1132.110,1134.270
2026-08-12 20:15:54.445706,3695.805,1130.355,1132.110
2026-08-12 20:15:55.445706,3696.805,1134.270,1130.355
2026-08-12 20:15:56.445706,3697.805,1127.858,1129.140
2026-08-12 20:15:57.445706,3698.805,1129.140,1127.858
2026-08-12 20:15:58.445706,3699.805,1120.770,1121.513
2026-08-12 20:15:59.445706,3700.805,1121.513,1121.108
2026-08-12 20:16:00.445706,3701.805,1121.108,1120.770
2026-08-12 20:16:01.445706,3702.805,1118.475,1119.285
2026-08-12 20:16:02.445706,3703.805,1119.285,1118.475
2026-08-12 20:16:03.445706,3704.805,1114.493,1114.493
2026-08-12 20:16:04.445706,3705.805,1110.240,1112.670
2026-08-12 20:16:05.445706,3706.805,1112.670,1110.240
2026-08-12 20:16:06.445706,3707.805,1108.350,1109.970
2026-08-12 20:16:07.445706,3708.805,1109.970,1108.350
2026-08-12 20:16:08.445706,3709.805,1106.460,1106.460
2026-08-12 20:16:09.445706,3710.805,1098.225,1101.802
2026-08-12 20:16:10.445706,3711.805,1101.802,1098.360
2026-08-12 20:16:11.445706,3712.805,1098.360,1098.225
2026-08-12 20:16:12.445706,3713.805,1096.403,1096.605
2026-08-12 20:16:13.445706,3714.805,1096.605,1096.403
2026-08-12 20:16:14.445706,3715.805,1091.948,1095.052
2026-08-12 20:16:15.445706,3716.805,1095.052,1091.948
2026-08-12 20:16:16.445706,3717.805,1091.070,1091.070
2026-08-12 20:16:17.445706,3718.805,1087.965,1089.450
2026-08-12 20:16:18.445706,3719.805,1089.450,1087.965
2026-08-12 20:16:19.445706,3720.805,1087.155,1087.155
2026-08-12 20:16:20.445706,3721.805,1085.738,1085.738
2026-08-12 20:16:21.445706,3722.805,1083.375,1083.375
2026-08-12 20:16:22.445706,3723.805,1074.330,1079.730
2026-08-12 20:16:23.445706,3724.805,1079.730,1077.233
2026-08-12 20:16:24.445706,3725.805,1077.233,1074.330
2026-08-12 20:16:25.445706,3726.805,1072.035,1072.305
2026-08-12 20:16:26.445706,3727.805,1072.305,1072.035
2026-08-12 20:16:27.445706,3728.805,1069.335,1070.348
2026-08-12 20:16:28.445706,3729.805,1070.348,1069.943
2026-08-12 20:16:29.445706,3730.805,1069.943,1069.335
2026-08-12 20:16:30.445706,3731.805,1066.230,1066.230
2026-08-12 20:16:31.445706,3732.805,1066.163,1066.163
2026-08-12 20:16:32.445706,3733.805,1062.720,1062.720
2026-08-12 20:16:33.445706,3734.805,1059.818,1060.560
2026-08-12 20:16:34.445706,3735.805,1060.560,1059.818
2026-08-12 20:16:35.445706,3736.805,1055.835,1056.307
2026-08-12 20:16:36.445706,3737.805,1056.307,1055.835
2026-08-12 20:16:37.445706,3738.805,1050.165,1052.528
2026-08-12 20:16:38.445706,3739.805,1052.528,1050.165
2026-08-12 20:16:39.445706,3740.805,1049.693,1049.693
2026-08-12 20:16:40.445706,3741.805,1046.115,1046.115
2026-08-12 20:16:41.445706,3742.805,1044.427,1046.047
2026-08-12 20:16:42.445706,3743.805,1046.047,1044.427
2026-08-12 20:16:43.445706,3744.805,1041.930,1043.145
2026-08-12 20:16:44.445706,3745.805,1040.580,1041.930
2026-08-12 20:16:45.445706,3746.805,1043.145,1040.850
2026-08-12 20:16:46.445706,3747.805,1040.850,1040.580
2026-08-12 20:16:47.445706,3748.805,1033.830,1033.830
2026-08-12 20:16:48.445706,3749.805,1033.020,1033.020
2026-08-12 20:16:49.445706,3750.805,1029.983,1029.983
2026-08-12 20:16:50.445706,3751.805,1024.515,1026.135
2026-08-12 20:16:51.445706,3752.805,1026.135,1026.135
2026-08-12 20:16:52.445706,3753.805,1026.135,1024.650
2026-08-12 20:16:53.445706,3754.805,1024.650,1024.515
2026-08-12 20:16:54.445706,3755.805,1023.165,1023.165
2026-08-12 20:16:55.445706,3756.805,1019.858,1020.398
2026-08-12 20:16:56.445706,3757.805,1017.225,1019.858
2026-08-12 20:16:57.445706,3758.805,1020.398,1017.968
2026-08-12 20:16:58.445706,3759.805,1017.968,1017.225
2026-08-12 20:16:59.445706,3760.805,1008.450,1011.960
2026-08-12 20:17:00.445706,3761.805,1011.083,1011.083
2026-08-12 20:17:01.445706,3762.805,1011.960,1010.138
2026-08-12 20:17:02.445706,3763.805,1008.585,1009.463
2026-08-12 20:17:03.445706,3764.805,1009.463,1008.585
2026-08-12 20:17:04.445706,3765.805,1010.138,1008.450
2026-08-12 20:17:05.445706,3766.805,1003.928,1005.008
2026-08-12 20:17:06.445706,3767.805,1005.008,1003.928
2026-08-12 20:17:07.445706,3768.805,1003.590,1003.590
2026-08-12 20:17:08.445706,3769.805,1002.983,1002.983
2026-08-12 20:17:09.445706,3770.805,1000.620,1000.620
2026-08-12 20:17:10.445706,3771.805,998.730,998.730
2026-08-12 20:17:11.445706,3772.805,997.718,997.718
2026-08-12 20:17:12.445706,3773.805,993.398,993.398
2026-08-12 20:17:13.445706,3774.805,992.385,992.385
2026-08-12 20:17:14.445706,3775.805,989.280,990.630
2026-08-12 20:17:15.445706,3776.805,990.630,989.618
2026-08-12 20:17:16.445706,3777.805,989.618,989.280
2026-08-12 20:17:17.445706,3778.805,983.678,983.678
2026-08-12 20:17:18.445706,3779.805,982.530,982.530
2026-08-12 20:17:19.445706,3780.805,982.328,982.328
2026-08-12 20:17:20.445706,3781.805,982.260,982.260
2026-08-12 20:17:21.445706,3782.805,981.315,981.315
2026-08-12 20:17:22.445706,3783.805,980.370,980.370
2026-08-12 20:17:23.445706,3784.805,974.565,975.848
2026-08-12 20:17:24.445706,3785.805,975.848,974.565
2026-08-12 20:17:25.445706,3786.805,972.203,972.203
2026-08-12 20:17:26.445706,3787.805,970.583,970.583
2026-08-12 20:17:27.445706,3788.805,968.355,968.355
2026-08-12 20:17:28.445706,3789.805,963.833,966.600
2026-08-12 20:17:29.445706,3790.805,966.600,963.833
2026-08-12 20:17:30.445706,3791.805,960.728,961.605
2026-08-12 20:17:31.445706,3792.805,958.433,960.728
2026-08-12 20:17:32.445706,3793.805,961.605,958.973
2026-08-12 20:17:33.445706,3794.805,958.973,958.433
2026-08-12 20:17:34.445706,3795.805,955.125,955.125
2026-08-12 20:17:35.445706,3796.805,950.063,951.548
2026-08-12 20:17:36.445706,3797.805,948.375,950.063
2026-08-12 20:17:37.445706,3798.805,951.548,948.780
2026-08-12 20:17:38.445706,3799.805,948.780,948.375
2026-08-12 20:17:39.445706,3800.805,945.540,945.540
2026-08-12 20:17:40.445706,3801.805,941.760,943.515
2026-08-12 20:17:41.445706,3802.805,943.515,943.313
2026-08-12 20:17:42.445706,3803.805,937.373,941.760
2026-08-12 20:17:43.445706,3804.805,943.313,937.373
2026-08-12 20:17:44.445706,3805.805,936.563,936.563
2026-08-12 20:17:45.445706,3806.805,934.200,934.875
2026-08-12 20:17:46.445706,3807.805,931.635,934.200
2026-08-12 20:17:47.445706,3808.805,934.875,932.783
2026-08-12 20:17:48.445706,3809.805,932.783,932.580
2026-08-12 20:17:49.445706,3810.805,932.580,931.635
2026-08-12 20:17:50.445706,3811.805,929.003,929.003
2026-08-12 20:17:51.445706,3812.805,928.530,928.530
2026-08-12 20:17:52.445706,3813.805,925.358,925.358
2026-08-12 20:17:53.445706,3814.805,918.405,918.405
2026-08-12 20:17:54.445706,3815.805,917.865,917.865
2026-08-12 20:17:55.445706,3816.805,917.798,917.798
2026-08-12 20:17:56.445706,3817.805,915.435,917.055
2026-08-12 20:17:57.445706,3818.805,917.055,915.435
2026-08-12 20:17:58.445706,3819.805,913.478,915.098
2026-08-12 20:17:59.445706,3820.805,915.098,913.478
2026-08-12 20:18:00.445706,3821.805,907.200,907.268
2026-08-12 20:18:01.445706,3822.805,907.268,907.200
2026-08-12 20:18:02.445706,3823.805,903.623,906.053
2026-08-12 20:18:03.445706,3824.805,904.635,904.635
2026-08-12 20:18:04.445706,3825.805,906.053,903.623
2026-08-12 20:18:05.445706,3826.805,898.560,902.205
2026-08-12 20:18:06.445706,3827.805,901.328,901.328
2026-08-12 20:18:07.445706,3828.805,902.205,898.560
2026-08-12 20:18:08.445706,3829.805,896.265,896.265
2026-08-12 20:18:09.445706,3830.805,895.995,895.995
2026-08-12 20:18:10.445706,3831.805,893.430,894.375
2026-08-12 20:18:11.445706,3832.805,894.375,893.430
2026-08-12 20:18:12.445706,3833.805,888.638,890.258
2026-08-12 20:18:13.445706,3834.805,889.110,889.110
2026-08-12 20:18:14.445706,3835.805,890.258,888.638
2026-08-12 20:18:15.445706,3836.805,885.128,885.128
2026-08-12 20:18:16.445706,3837.805,883.508,883.508
2026-08-12 20:18:17.445706,3838.805,879.660,881.888
2026-08-12 20:18:18.445706,3839.805,881.888,881.145
2026-08-12 20:18:19.445706,3840.805,881.145,879.660
2026-08-12 20:18:20.445706,3841.805,874.733,875.610
2026-08-12 20:18:21.445706,3842.805,875.610,874.733
2026-08-12 20:18:22.445706,3843.805,872.168,872.168
2026-08-12 20:18:23.445706,3844.805,866.363,868.253
2026-08-12 20:18:24.445706,3845.805,866.700,868.050
2026-08-12 20:18:25.445706,3846.805,868.253,867.578
2026-08-12 20:18:26.445706,3847.805,867.578,866.700
2026-08-12 20:18:27.445706,3848.805,865.283,866.363
2026-08-12 20:18:28.445706,3849.805,868.050,865.283
2026-08-12 20:18:29.445706,3850.805,859.005,862.178
2026-08-12 20:18:30.445706,3851.805,861.233,861.233
2026-08-12 20:18:31.445706,3852.805,862.178,859.005
2026-08-12 20:18:32.445706,3853.805,855.900,855.900
2026-08-12 20:18:33.445706,3854.805,854.820,854.820
2026-08-12 20:18:34.445706,3855.805,851.850,851.850
2026-08-12 20:18:35.445706,3856.805,850.973,850.973
2026-08-12 20:18:36.445706,3857.805,848.880,848.880
2026-08-12 20:18:37.445706,3858.805,846.450,848.813
2026-08-12 20:18:38.445706,3859.805,848.813,846.450
2026-08-12 20:18:39.445706,3860.805,842.603,843.750
2026-08-12 20:18:40.445706,3861.805,843.750,842.603
2026-08-12 20:18:41.445706,3862.805,838.283,840.645
2026-08-12 20:18:42.445706,3863.805,840.645,838.350
2026-08-12 20:18:43.445706,3864.805,838.350,838.283
2026-08-12 20:18:44.445706,3865.805,834.503,835.448
2026-08-12 20:18:45.445706,3866.805,835.448,834.503
2026-08-12 20:18:46.445706,3867.805,832.748,832.748
2026-08-12 20:18:47.445706,3868.805,829.508,829.508
2026-08-12 20:18:48.445706,3869.805,827.213,827.213
2026-08-12 20:18:49.445706,3870.805,824.513,825.323
2026-08-12 20:18:50.445706,3871.805,825.323,824.513
2026-08-12 20:18:51.445706,3872.805,822.555,822.555
2026-08-12 20:18:52.445706,3873.805,822.218,822.353
2026-08-12 20:18:53.445706,3874.805,820.193,822.218
2026-08-12 20:18:54.445706,3875.805,818.033,820.193
2026-08-12 20:18:55.445706,3876.805,822.353,818.033
2026-08-12 20:18:56.445706,3877.805,817.290,817.290
2026-08-12 20:18:57.445706,3878.805,816.953,816.953
2026-08-12 20:18:58.445706,3879.805,814.928,814.928
2026-08-12 20:18:59.445706,3880.805,812.498,812.498
2026-08-12 20:19:00.445706,3881.805,809.393,809.393
2026-08-12 20:19:01.445706,3882.805,807.773,807.773
2026-08-12 20:19:02.445706,3883.805,806.288,806.288
2026-08-12 20:19:03.445706,3884.805,801.900,805.815
2026-08-12 20:19:04.445706,3885.805,805.815,802.238
2026-08-12 20:19:05.445706,3886.805,802.238,801.900
2026-08-12 20:19:06.445706,3887.805,798.863,798.863
2026-08-12 20:19:07.445706,3888.805,798.593,798.593
2026-08-12 20:19:08.445706,3889.805,794.610,794.610
2026-08-12 20:19:09.445706,3890.805,793.733,793.733
2026-08-12 20:19:10.445706,3891.805,790.695,792.315
2026-08-12 20:19:11.445706,3892.805,791.843,791.843
2026-08-12 20:19:12.445706,3893.805,792.315,790.695
2026-08-12 20:19:13.445706,3894.805,789.413,789.413
2026-08-12 20:19:14.445706,3895.805,784.688,786.915
2026-08-12 20:19:15.445706,3896.805,785.295,785.295
2026-08-12 20:19:16.445706,3897.805,786.915,784.688
2026-08-12 20:19:17.445706,3898.805,780.368,780.368
2026-08-12 20:19:18.445706,3899.805,779.018,779.018
2026-08-12 20:19:19.445706,3900.805,778.343,778.343
2026-08-12 20:19:20.445706,3901.805,777.938,777.938
2026-08-12 20:19:21.445706,3902.805,774.698,777.263
2026-08-12 20:19:22.445706,3903.805,774.495,774.698
2026-08-12 20:19:23.445706,3904.805,777.263,774.495
2026-08-12 20:19:24.445706,3905.805,770.445,770.985
2026-08-12 20:19:25.445706,3906.805,770.985,770.445
2026-08-12 20:19:26.445706,3907.805,765.855,765.855
2026-08-12 20:19:27.445706,3908.805,765.450,765.450
2026-08-12 20:19:28.445706,3909.805,764.235,764.235
2026-08-12 20:19:29.445706,3910.805,762.480,762.480
2026-08-12 20:19:30.445706,3911.805,761.603,761.603
2026-08-12 20:19:31.445706,3912.805,759.038,759.038
2026-08-12 20:19:32.445706,3913.805,757.485,758.565
2026-08-12 20:19:33.445706,3914.805,758.565,757.485
2026-08-12 20:19:34.445706,3915.805,755.663,755.865
2026-08-12 20:19:35.445706,3916.805,753.300,755.663
2026-08-12 20:19:36.445706,3917.805,755.865,753.368
2026-08-12 20:19:37.445706,3918.805,753.368,753.300
2026-08-12 20:19:38.445706,3919.805,749.318,749.318
2026-08-12 20:19:39.445706,3920.805,746.955,748.778
2026-08-12 20:19:40.445706,3921.805,748.778,747.968
2026-08-12 20:19:41.445706,3922.805,747.968,746.955
2026-08-12 20:19:42.445706,3923.805,745.943,745.943
2026-08-12 20:19:43.445706,3924.805,740.003,740.340
2026-08-12 20:19:44.445706,3925.805,740.340,740.003
2026-08-12 20:19:45.445706,3926.805,737.303,738.248
2026-08-12 20:19:46.445706,3927.805,738.248,737.370
2026-08-12 20:19:47.445706,3928.805,737.370,737.303
2026-08-12 20:19:48.445706,3929.805,731.295,732.915
2026-08-12 20:19:49.445706,3930.805,732.915,731.903
2026-08-12 20:19:50.445706,3931.805,731.903,731.295
2026-08-12 20:19:51.445706,3932.805,728.730,728.730
2026-08-12 20:19:52.445706,3933.805,728.123,728.123
2026-08-12 20:19:53.445706,3934.805,726.503,727.785
2026-08-12 20:19:54.445706,3935.805,722.723,726.503
2026-08-12 20:19:55.445706,3936.805,727.785,722.723
2026-08-12 20:19:56.445706,3937.805,722.048,722.048
2026-08-12 20:19:57.445706,3938.805,719.685,720.225
2026-08-12 20:19:58.445706,3939.805,720.225,719.685
2026-08-12 20:19:59.445706,3940.805,717.660,719.348
2026-08-12 20:20:00.445706,3941.805,719.348,717.660
2026-08-12 20:20:01.445706,3942.805,716.580,716.580
2026-08-12 20:20:02.445706,3943.805,714.083,714.083
2026-08-12 20:20:03.445706,3944.805,712.598,712.598
2026-08-12 20:20:04.445706,3945.805,710.910,710.910
2026-08-12 20:20:05.445706,3946.805,706.995,707.400
2026-08-12 20:20:06.445706,3947.805,707.400,706.995
2026-08-12 20:20:07.445706,3948.805,704.565,704.565
2026-08-12 20:20:08.445706,3949.805,703.890,703.890
2026-08-12 20:20:09.445706,3950.805,703.553,703.553
2026-08-12 20:20:10.445706,3951.805,702.000,702.000
2026-08-12 20:20:11.445706,3952.805,701.798,701.798
2026-08-12 20:20:12.445706,3953.805,700.583,700.583
2026-08-12 20:20:13.445706,3954.805,692.145,698.153
2026-08-12 20:20:14.445706,3955.805,694.305,694.305
2026-08-12 20:20:15.445706,3956.805,698.153,692.280
2026-08-12 20:20:16.445706,3957.805,692.280,692.145
2026-08-12 20:20:17.445706,3958.805,690.728,690.795
2026-08-12 20:20:18.445706,3959.805,690.795,690.728
2026-08-12 20:20:19.445706,3960.805,688.365,689.310
2026-08-12 20:20:20.445706,3961.805,689.310,688.365
2026-08-12 20:20:21.445706,3962.805,683.573,683.573
2026-08-12 20:20:22.445706,3963.805,681.413,681.413
2026-08-12 20:20:23.445706,3964.805,680.738,680.872
2026-08-12 20:20:24.445706,3965.805,680.872,680.738
2026-08-12 20:20:25.445706,3966.805,679.455,679.455
2026-08-12 20:20:26.445706,3967.805,677.700,677.700
2026-08-12 20:20:27.445706,3968.805,675.000,675.000
2026-08-12 20:20:28.445706,3969.805,674.460,674.460
2026-08-12 20:20:29.445706,3970.805,671.490,671.490
2026-08-12 20:20:30.445706,3971.805,669.735,669.803
2026-08-12 20:20:31.445706,3972.805,669.533,669.735
2026-08-12 20:20:32.445706,3973.805,669.803,669.533
2026-08-12 20:20:33.445706,3974.805,667.440,667.643
2026-08-12 20:20:34.445706,3975.805,666.765,667.440
2026-08-12 20:20:35.445706,3976.805,667.643,666.765
2026-08-12 20:20:36.445706,3977.805,661.568,661.568
2026-08-12 20:20:37.445706,3978.805,660.960,660.960
2026-08-12 20:20:38.445706,3979.805,656.843,660.960
2026-08-12 20:20:39.445706,3980.805,660.960,656.843
2026-08-12 20:20:40.445706,3981.805,655.223,655.223
2026-08-12 20:20:41.445706,3982.805,652.860,652.860
2026-08-12 20:20:42.445706,3983.805,652.185,652.253
2026-08-12 20:20:43.445706,3984.805,652.253,652.185
2026-08-12 20:20:44.445706,3985.805,648.203,651.645
2026-08-12 20:20:45.445706,3986.805,651.645,649.148
2026-08-12 20:20:46.445706,3987.805,649.148,648.203
2026-08-12 20:20:47.445706,3988.805,644.625,644.625
2026-08-12 20:20:48.445706,3989.805,641.520,643.815
2026-08-12 20:20:49.445706,3990.805,643.815,641.520
2026-08-12 20:20:50.445706,3991.805,640.643,640.643
2026-08-12 20:20:51.445706,3992.805,637.470,638.618
2026-08-12 20:20:52.445706,3993.805,638.618,637.470
2026-08-12 20:20:53.445706,3994.805,634.838,634.838
2026-08-12 20:20:54.445706,3995.805,634.500,634.500
2026-08-12 20:20:55.445706,3996.805,631.260,634.095
2026-08-12 20:20:56.445706,3997.805,634.095,631.800
2026-08-12 20:20:57.445706,3998.805,625.928,631.260
2026-08-12 20:20:58.445706,3999.805,626.670,627.345
2026-08-12 20:20:59.445706,4000.805,627.345,626.670
2026-08-12 20:21:00.445706,4001.805,631.800,625.928
2026-08-12 20:21:01.445706,4002.805,625.928,625.928
2026-08-12 20:21:02.445706,4003.805,624.375,624.375
2026-08-12 20:21:03.445706,4004.805,618.435,621.338
2026-08-12 20:21:04.445706,4005.805,620.393,620.393
2026-08-12 20:21:05.445706,4006.805,619.650,619.650
2026-08-12 20:21:06.445706,4007.805,621.338,618.435
2026-08-12 20:21:07.445706,4008.805,617.423,617.423
2026-08-12 20:21:08.445706,4009.805,616.140,616.140
2026-08-12 20:21:09.445706,4010.805,614.182,614.182
2026-08-12 20:21:10.445706,4011.805,612.968,612.968
2026-08-12 20:21:11.445706,4012.805,612.158,612.158
2026-08-12 20:21:12.445706,4013.805,609.390,609.863
2026-08-12 20:21:13.445706,4014.805,608.918,609.390
2026-08-12 20:21:14.445706,4015.805,609.863,608.918
2026-08-12 20:21:15.445706,4016.805,604.665,605.408
2026-08-12 20:21:16.445706,4017.805,605.408,604.665
2026-08-12 20:21:17.445706,4018.805,602.978,602.978
2026-08-12 20:21:18.445706,4019.805,600.818,600.818
2026-08-12 20:21:19.445706,4020.805,599.940,599.940
2026-08-12 20:21:20.445706,4021.805,598.995,598.995
2026-08-12 20:21:21.445706,4022.805,596.970,597.713
2026-08-12 20:21:22.445706,4023.805,597.713,597.240
2026-08-12 20:21:23.445706,4024.805,596.565,596.970
2026-08-12 20:21:24.445706,4025.805,597.240,596.565
2026-08-12 20:21:25.445706,4026.805,592.110,592.110
2026-08-12 20:21:26.445706,4027.805,589.140,590.085
2026-08-12 20:21:27.445706,4028.805,590.085,589.747
2026-08-12 20:21:28.445706,4029.805,589.747,589.140
2026-08-12 20:21:29.445706,4030.805,586.440,586.440
2026-08-12 20:21:30.445706,4031.805,585.090,585.090
2026-08-12 20:21:31.445706,4032.805,581.378,584.955
2026-08-12 20:21:32.445706,4033.805,584.955,581.378
2026-08-12 20:21:33.445706,4034.805,579.353,579.353
2026-08-12 20:21:34.445706,4035.805,579.285,579.285
2026-08-12 20:21:35.445706,4036.805,578.745,578.745
2026-08-12 20:21:36.445706,4037.805,576.653,576.653
2026-08-12 20:21:37.445706,4038.805,574.425,574.425
2026-08-12 20:21:38.445706,4039.805,571.793,571.793
2026-08-12 20:21:39.445706,4040.805,569.295,569.835
2026-08-12 20:21:40.445706,4041.805,569.363,569.363
2026-08-12 20:21:41.445706,4042.805,569.835,569.295
2026-08-12 20:21:42.445706,4043.805,568.553,568.553
2026-08-12 20:21:43.445706,4044.805,563.693,565.312
2026-08-12 20:21:44.445706,4045.805,565.312,563.693
2026-08-12 20:21:45.445706,4046.805,562.613,562.680
2026-08-12 20:21:46.445706,4047.805,562.680,562.613
2026-08-12 20:21:47.445706,4048.805,562.275,562.275
2026-08-12 20:21:48.445706,4049.805,557.280,558.562
2026-08-12 20:21:49.445706,4050.805,558.562,558.495
2026-08-12 20:21:50.445706,4051.805,558.495,557.280
2026-08-12 20:21:51.445706,4052.805,557.078,557.078
2026-08-12 20:21:52.445706,4053.805,553.635,553.635
2026-08-12 20:21:53.445706,4054.805,552.622,552.622
2026-08-12 20:21:54.445706,4055.805,551.138,551.138
2026-08-12 20:21:55.445706,4056.805,549.653,549.720
2026-08-12 20:21:56.445706,4057.805,547.088,549.653
2026-08-12 20:21:57.445706,4058.805,549.720,547.088
2026-08-12 20:21:58.445706,4059.805,544.793,544.793
2026-08-12 20:21:59.445706,4060.805,541.823,542.228
2026-08-12 20:22:00.445706,4061.805,542.228,541.823
2026-08-12 20:22:01.445706,4062.805,539.528,539.528
2026-08-12 20:22:02.445706,4063.805,538.650,539.122
2026-08-12 20:22:03.445706,4064.805,537.908,538.650
2026-08-12 20:22:04.445706,4065.805,539.122,537.908
2026-08-12 20:22:05.445706,4066.805,535.275,535.275
2026-08-12 20:22:06.445706,4067.805,534.735,534.735
2026-08-12 20:22:07.445706,4068.805,534.128,534.128
2026-08-12 20:22:08.445706,4069.805,532.372,532.372
2026-08-12 20:22:09.445706,4070.805,529.335,529.335
2026-08-12 20:22:10.445706,4071.805,526.568,528.255
2026-08-12 20:22:11.445706,4072.805,528.255,526.568
2026-08-12 20:22:12.445706,4073.805,524.273,525.218
2026-08-12 20:22:13.445706,4074.805,525.218,524.273
2026-08-12 20:22:14.445706,4075.805,522.788,523.125
2026-08-12 20:22:15.445706,4076.805,523.125,522.788
2026-08-12 20:22:16.445706,4077.805,521.573,521.573
2026-08-12 20:22:17.445706,4078.805,519.615,519.615
2026-08-12 20:22:18.445706,4079.805,517.388,517.388
2026-08-12 20:22:19.445706,4080.805,514.485,514.958
2026-08-12 20:22:20.445706,4081.805,514.958,514.485
2026-08-12 20:22:21.445706,4082.805,512.663,512.663
2026-08-12 20:22:22.445706,4083.805,510.435,510.435
2026-08-12 20:22:23.445706,4084.805,509.085,509.693
2026-08-12 20:22:24.445706,4085.805,509.693,509.085
2026-08-12 20:22:25.445706,4086.805,506.993,506.993
2026-08-12 20:22:26.445706,4087.805,506.588,506.588
2026-08-12 20:22:27.445706,4088.805,505.440,505.440
2026-08-12 20:22:28.445706,4089.805,501.053,501.053
2026-08-12 20:22:29.445706,4090.805,500.918,500.918
2026-08-12 20:22:30.445706,4091.805,499.365,499.365
2026-08-12 20:22:31.445706,4092.805,497.745,497.745
2026-08-12 20:22:32.445706,4093.805,495.045,497.408
2026-08-12 20:22:33.445706,4094.805,497.408,496.935
2026-08-12 20:22:34.445706,4095.805,496.935,495.045
2026-08-12 20:22:35.445706,4096.805,494.708,494.708
2026-08-12 20:22:36.445706,4097.805,493.223,493.223
2026-08-12 20:22:37.445706,4098.805,490.455,490.455
2026-08-12 20:22:38.445706,4099.805,488.903,488.903
2026-08-12 20:22:39.445706,4100.805,487.215,487.215
2026-08-12 20:22:40.445706,4101.805,485.460,485.460
2026-08-12 20:22:41.445706,4102.805,484.718,485.055
2026-08-12 20:22:42.445706,4103.805,485.055,484.718
2026-08-12 20:22:43.445706,4104.805,479.588,479.588
2026-08-12 20:22:44.445706,4105.805,479.453,479.453
2026-08-12 20:22:45.445706,4106.805,479.183,479.183
2026-08-12 20:22:46.445706,4107.805,477.293,477.293
2026-08-12 20:22:47.445706,4108.805,471.690,475.335
2026-08-12 20:22:48.445706,4109.805,475.335,473.243
2026-08-12 20:22:49.445706,4110.805,473.243,471.690
2026-08-12 20:22:50.445706,4111.805,469.193,469.193
2026-08-12 20:22:51.445706,4112.805,468.585,468.585
2026-08-12 20:22:52.445706,4113.805,467.708,467.708
2026-08-12 20:22:53.445706,4114.805,466.830,466.830
2026-08-12 20:22:54.445706,4115.805,462.510,463.388
2026-08-12 20:22:55.445706,4116.805,463.388,462.848
2026-08-12 20:22:56.445706,4117.805,462.848,462.510
2026-08-12 20:22:57.445706,4118.805,455.625,457.245
2026-08-12 20:22:58.445706,4119.805,457.245,457.110
2026-08-12 20:22:59.445706,4120.805,455.895,455.895
2026-08-12 20:23:00.445706,4121.805,457.110,455.625
2026-08-12 20:23:01.445706,4122.805,451.710,452.520
2026-08-12 20:23:02.445706,4123.805,452.520,452.183
2026-08-12 20:23:03.445706,4124.805,452.183,451.710
2026-08-12 20:23:04.445706,4125.805,449.685,449.685
2026-08-12 20:23:05.445706,4126.805,443.880,447.795
2026-08-12 20:23:06.445706,4127.805,447.795,447.053
2026-08-12 20:23:07.445706,4128.805,440.370,443.880
2026-08-12 20:23:08.445706,4129.805,447.053,442.665
2026-08-12 20:23:09.445706,4130.805,442.665,441.180
2026-08-12 20:23:10.445706,4131.805,441.180,440.370
2026-08-12 20:23:11.445706,4132.805,439.358,439.358
2026-08-12 20:23:12.445706,4133.805,436.523,437.873
2026-08-12 20:23:13.445706,4134.805,437.873,436.523
2026-08-12 20:23:14.445706,4135.805,435.983,435.983
2026-08-12 20:23:15.445706,4136.805,430.853,430.853
2026-08-12 20:23:16.445706,4137.805,428.963,429.165
